Entidad,Fecha,ipi,ipi_pct_change_month
Hidalgo,2017-03-01,100.321785,-18.68708345
Hidalgo,2017-04-01,104.9191234,-12.2772809
Hidalgo,2017-05-01,110.6257465,-7.436148916
Hidalgo,2017-06-01,112.3830024,-4.716840592
Hidalgo,2017-07-01,112.1162055,-0.947711364
Hidalgo,2017-08-01,107.9500873,0.859315104
Hidalgo,2017-09-01,99.83947081,8.930241079
Hidalgo,2017-10-01,112.0568377,11.98134235
Hidalgo,2017-11-01,115.6568827,17.6924228
Hidalgo,2017-12-01,103.6144446,2.755181326
Hidalgo,2018-01-01,99.28233976,4.227201449
Hidalgo,2018-02-01,91.17541499,-0.698039727
Hidalgo,2018-03-01,98.8127425,-1.504202171
Hidalgo,2018-04-01,104.2902778,-0.599362195
Hidalgo,2018-05-01,107.8884561,-2.474370068
Hidalgo,2018-06-01,104.6624679,-6.869841862
Hidalgo,2018-07-01,105.0706759,-6.284131293
Hidalgo,2018-08-01,106.2811185,-1.546055975
Hidalgo,2018-09-01,95.66929596,-4.176879959
Hidalgo,2018-10-01,92.66399437,-17.30625608
Hidalgo,2018-11-01,96.08612541,-16.92139441
Hidalgo,2018-12-01,98.11709078,-5.305586298
Hidalgo,2019-01-01,105.2476638,6.008444257
Hidalgo,2019-02-01,97.4340703,6.864411094
Hidalgo,2019-03-01,97.49785359,-1.330687598
Hidalgo,2019-04-01,88.46079614,-15.17829082
Hidalgo,2019-05-01,89.03742,-17.47270912
Hidalgo,2019-06-01,91.24684081,-12.81799231
Hidalgo,2019-07-01,90.88184077,-13.5040867
Hidalgo,2019-08-01,94.204086,-11.36329072
Hidalgo,2019-09-01,88.39226755,-7.606440852
Hidalgo,2019-10-01,88.03548414,-4.994939263
Hidalgo,2019-11-01,91.21844379,-5.065956813
Hidalgo,2019-12-01,89.85278006,-8.422906404
Hidalgo,2020-01-01,89.10234935,-15.34030673
Hidalgo,2020-02-01,79.71391309,-18.18681817
Hidalgo,2020-03-01,88.02149004,-9.719561202
Hidalgo,2020-04-01,73.09246483,-17.37304205
Hidalgo,2020-05-01,75.87959609,-14.77785847
Hidalgo,2020-06-01,87.51574595,-4.089012646
Hidalgo,2020-07-01,80.84721023,-11.04140327
Hidalgo,2020-08-01,68.34902578,-27.44579489
Hidalgo,2020-09-01,67.76851305,-23.33207991
Hidalgo,2020-10-01,76.74754015,-12.82203886
Hidalgo,2020-11-01,75.41961279,-17.31977695
Hidalgo,2020-12-01,73.04166388,-18.70962275
Hidalgo,2021-01-01,86.90521722,-2.465852068
Hidalgo,2021-02-01,79.04147405,-0.843565469
Hidalgo,2021-03-01,91.50215404,3.95433434
Hidalgo,2021-04-01,79.43483563,8.677188293
Hidalgo,2021-05-01,89.04866415,17.35521635
Hidalgo,2021-06-01,82.01924929,-6.280580254
Hidalgo,2021-07-01,87.76242137,8.553431988
Hidalgo,2021-08-01,91.75875938,34.25028131
Hidalgo,2021-09-01,82.27235535,21.4020371
Hidalgo,2021-10-01,74.21216559,-3.303525492
Hidalgo,2021-11-01,88.97842978,17.97783957
Hidalgo,2021-12-01,94.51910783,29.4043739
Hidalgo,2022-01-01,94.81238266,9.098608453
Hidalgo,2022-02-01,89.70902127,13.49613902
Hidalgo,2022-03-01,104.2090647,13.88700708
Hidalgo,2022-04-01,106.8344488,34.49319554
Hidalgo,2022-05-01,103.5040843,16.23316899
Hidalgo,2022-06-01,93.70666196,14.24959723
Hidalgo,2022-07-01,114.5955507,30.57473673
Hidalgo,2022-08-01,110.0653104,19.95073948
Hidalgo,2022-09-01,105.6080891,28.36400355
Hidalgo,2022-10-01,112.6135952,51.74546422
Hidalgo,2022-11-01,114.7092091,28.91799665
Hidalgo,2022-12-01,107.1688108,13.38322303
Hidalgo,2023-01-01,108.1202178,14.03596744
Hidalgo,2023-02-01,94.98854541,5.885165237
Hidalgo,2023-03-01,108.770696,4.377384403
Hidalgo,2023-04-01,112.4942438,5.297724721
Hidalgo,2023-05-01,115.4761414,11.56674853
Hidalgo,2023-06-01,107.2214275,14.42241702
Hidalgo,2023-07-01,111.5040051,-2.6977885
Hidalgo,2023-08-01,128.5690915,16.81163757
Hidalgo,2023-09-01,113.3579212,7.338294001
Hidalgo,2023-10-01,105.9123641,-5.950641317
Hidalgo,2023-11-01,116.7114668,1.745507314
Hidalgo,2023-12-01,109.0403132,1.746312536
Hidalgo,2024-01-01,100.8829066,-6.693763048
Hidalgo,2024-02-01,112.1464605,18.06314122
Hidalgo,2024-03-01,NA,NA
Hidalgo,2024-04-01,NA,NA
Hidalgo,2024-05-01,NA,NA
Hidalgo,2024-06-01,NA,NA
Hidalgo,2024-07-01,NA,NA
Hidalgo,2024-08-01,NA,NA
Hidalgo,2024-09-01,NA,NA
Hidalgo,2024-10-01,NA,NA
Hidalgo,2024-11-01,NA,NA
Hidalgo,2024-12-01,NA,NA
Jalisco,2003-01-01,71.1847837,NA
Jalisco,2003-02-01,72.83658507,NA
Jalisco,2003-03-01,69.78363007,NA
Jalisco,2003-04-01,71.53341899,NA
Jalisco,2003-05-01,72.55741821,NA
Jalisco,2003-06-01,71.37740156,NA
Jalisco,2003-07-01,76.4380744,NA
Jalisco,2003-08-01,76.445184,NA
Jalisco,2003-09-01,71.2853941,NA
Jalisco,2003-10-01,75.092552800000007,NA
Jalisco,2003-11-01,70.29672974,NA
Jalisco,2003-12-01,71.54045185,NA
Jalisco,2004-01-01,71.50618742,0.451506212
Jalisco,2004-02-01,70.3046142,-3.476235008
Jalisco,2004-03-01,74.6893086,7.029841404
Jalisco,2004-04-01,74.30645569,3.876561102
Jalisco,2004-05-01,71.99351353,-0.77718405
Jalisco,2004-06-01,71.39324084,0.022190879
Jalisco,2004-07-01,74.50275316,-2.531881202
Jalisco,2004-08-01,75.46700574,-1.279581278
Jalisco,2004-09-01,74.41610657,4.391800741
Jalisco,2004-10-01,74.15711225,-1.245716817
Jalisco,2004-11-01,70.67985816,0.545016006
Jalisco,2004-12-01,72.55709343,1.421072352
Jalisco,2005-01-01,69.45579463,-2.867434089
Jalisco,2005-02-01,69.45507812,-1.208364612
Jalisco,2005-03-01,71.50196745,-4.267466394
Jalisco,2005-04-01,78.83924208,6.100124615
Jalisco,2005-05-01,74.47872669,3.451995935
Jalisco,2005-06-01,74.20174234,3.93384789
Jalisco,2005-07-01,73.24739405,-1.684983516
Jalisco,2005-08-01,77.13138854,2.20544433
Jalisco,2005-09-01,73.10943594,-1.755897593
Jalisco,2005-10-01,82.30557992,10.98811352
Jalisco,2005-11-01,78.47306434,11.02606368
Jalisco,2005-12-01,84.1612508,15.99313978
Jalisco,2006-01-01,80.16912064,15.42466841
Jalisco,2006-02-01,80.98082822,16.5945391
Jalisco,2006-03-01,85.45240303,19.51056185
Jalisco,2006-04-01,79.15695833,0.402992524
Jalisco,2006-05-01,81.48826447,9.411462976
Jalisco,2006-06-01,77.59941715,4.578969043
Jalisco,2006-07-01,75.24975505,2.733695891
Jalisco,2006-08-01,79.71622064,3.351206499
Jalisco,2006-09-01,74.64320489,2.097908325
Jalisco,2006-10-01,83.27684164,1.180067883
Jalisco,2006-11-01,76.17422415,-2.929464021
Jalisco,2006-12-01,83.77668751,-0.456936282
Jalisco,2007-01-01,79.49966133,-0.83505882
Jalisco,2007-02-01,85.84176386,6.002575859
Jalisco,2007-03-01,78.11252018,-8.589439955
Jalisco,2007-04-01,81.53240155,3.000927861
Jalisco,2007-05-01,84.95999194,4.260401775
Jalisco,2007-06-01,78.75400175,1.487877938
Jalisco,2007-07-01,78.60756511,4.462220584
Jalisco,2007-08-01,83.1734887,4.336969351
Jalisco,2007-09-01,81.56393162,9.27174382
Jalisco,2007-10-01,86.7792827,4.205780378
Jalisco,2007-11-01,77.54955127,1.805501977
Jalisco,2007-12-01,85.50548064,2.063573033
Jalisco,2008-01-01,80.30501899,1.013032823
Jalisco,2008-02-01,83.77083645,-2.412494006
Jalisco,2008-03-01,79.64943433,1.967564407
Jalisco,2008-04-01,85.65345677,5.05449998
Jalisco,2008-05-01,80.23271285,-5.564123755
Jalisco,2008-06-01,81.91541093,4.014283852
Jalisco,2008-07-01,84.54052567,7.547569431
Jalisco,2008-08-01,82.0311807,-1.37340397
Jalisco,2008-09-01,81.94605094,0.468490563
Jalisco,2008-10-01,85.03825697,-2.006268868
Jalisco,2008-11-01,75.80916817,-2.244220724
Jalisco,2008-12-01,85.45468473,-0.059406614
Jalisco,2009-01-01,77.94211291,-2.942413953
Jalisco,2009-02-01,73.77023091,-11.93805144
Jalisco,2009-03-01,75.16970628,-5.624306163
Jalisco,2009-04-01,72.56971829,-15.27520193
Jalisco,2009-05-01,73.00302896,-9.010892979
Jalisco,2009-06-01,72.67441966,-11.28113888
Jalisco,2009-07-01,77.63015071,-8.174038315
Jalisco,2009-08-01,75.3128805,-8.189934789
Jalisco,2009-09-01,82.23432805,0.351788891
Jalisco,2009-10-01,78.20469258,-8.035870718
Jalisco,2009-11-01,76.06470633,0.337080812
Jalisco,2009-12-01,80.8020511,-5.44456239
Jalisco,2010-01-01,81.66672827,4.778694367
Jalisco,2010-02-01,76.98819129,4.362139509
Jalisco,2010-03-01,81.7448677,8.7470894
Jalisco,2010-04-01,81.45647433,12.24581857
Jalisco,2010-05-01,79.21212923,8.505263903
Jalisco,2010-06-01,80.96978386,11.41442097
Jalisco,2010-07-01,80.47919153,3.670018417
Jalisco,2010-08-01,81.12563612,7.718142742
Jalisco,2010-09-01,82.99405141,0.923851855
Jalisco,2010-10-01,81.19817445,3.827752246
Jalisco,2010-11-01,83.37044222,9.604633001
Jalisco,2010-12-01,80.486107380000007,-0.391009535
Jalisco,2011-01-01,79.8757684,-2.193010434
Jalisco,2011-02-01,79.13685848,2.790904884
Jalisco,2011-03-01,81.37406183,-0.45361364
Jalisco,2011-04-01,80.25780177,-1.47154977
Jalisco,2011-05-01,79.86334428,0.822115324
Jalisco,2011-06-01,82.13960132,1.44475803
Jalisco,2011-07-01,82.63242197,2.675512009
Jalisco,2011-08-01,83.92642846,3.45241341
Jalisco,2011-09-01,86.93385829,4.747095497
Jalisco,2011-10-01,89.24425903,9.909193932
Jalisco,2011-11-01,89.3006492,7.113080872
Jalisco,2011-12-01,83.3029983,3.499847384
Jalisco,2012-01-01,84.02134274,5.190027503
Jalisco,2012-02-01,83.26373149,5.214855741
Jalisco,2012-03-01,87.20352374,7.16378387
Jalisco,2012-04-01,81.14654832,1.107364677
Jalisco,2012-05-01,85.82807911,7.468676506
Jalisco,2012-06-01,85.50475316,4.096868982
Jalisco,2012-07-01,88.24711395,6.794780847
Jalisco,2012-08-01,88.32129572,5.236571303
Jalisco,2012-09-01,87.1664683,0.267571251
Jalisco,2012-10-01,91.25323168,2.251094555
Jalisco,2012-11-01,89.90105262,0.672339369
Jalisco,2012-12-01,82.65636423,-0.776243451
Jalisco,2013-01-01,83.20800888,-0.968008647
Jalisco,2013-02-01,84.31603399,1.263818564
Jalisco,2013-03-01,81.7726766,-6.227784044
Jalisco,2013-04-01,84.1521536,3.70392253
Jalisco,2013-05-01,86.34212437,0.598924335
Jalisco,2013-06-01,84.11124094,-1.629748259
Jalisco,2013-07-01,89.65669237,1.597308241
Jalisco,2013-08-01,91.90685713,4.059679352
Jalisco,2013-09-01,90.846902,4.222304478
Jalisco,2013-10-01,97.96549556,7.355645116
Jalisco,2013-11-01,95.60415147,6.34375092
Jalisco,2013-12-01,85.0799772,2.932155297
Jalisco,2014-01-01,84.04405545,1.004766947
Jalisco,2014-02-01,83.88081864,-0.516171514
Jalisco,2014-03-01,87.63338091,7.16706919
Jalisco,2014-04-01,88.29771696,4.926271258
Jalisco,2014-05-01,92.26170028,6.855953515
Jalisco,2014-06-01,91.2829125,8.526412738
Jalisco,2014-07-01,91.9463568,2.553813185
Jalisco,2014-08-01,93.95321763,2.22655911
Jalisco,2014-09-01,95.14459136,4.730694469
Jalisco,2014-10-01,101.8998129,4.016023521
Jalisco,2014-11-01,96.9909653,1.450579089
Jalisco,2014-12-01,93.84045503,10.29675621
Jalisco,2015-01-01,93.53721649,11.29545806
Jalisco,2015-02-01,90.45520119,7.837766321
Jalisco,2015-03-01,95.03402587,8.445006774
Jalisco,2015-04-01,93.92914083,6.377768378
Jalisco,2015-05-01,97.26517802,5.423136288
Jalisco,2015-06-01,95.31087945,4.412618788
Jalisco,2015-07-01,99.70929001,8.442893747
Jalisco,2015-08-01,101.2131747,7.727204276
Jalisco,2015-09-01,103.7705109,9.066116539
Jalisco,2015-10-01,104.5151225,2.566549967
Jalisco,2015-11-01,100.1541759,3.261345662
Jalisco,2015-12-01,97.79777059,4.217067743
Jalisco,2016-01-01,93.49946109,-0.040364034
Jalisco,2016-02-01,93.89500073,3.802765896
Jalisco,2016-03-01,94.3248378,-0.746246477
Jalisco,2016-04-01,98.91702085,5.31025833
Jalisco,2016-05-01,99.30907886,2.101369548
Jalisco,2016-06-01,98.86729065,3.731380118
Jalisco,2016-07-01,97.30319603,-2.413109137
Jalisco,2016-08-01,101.6345596,0.416334038
Jalisco,2016-09-01,100.9565045,-2.711759205
Jalisco,2016-10-01,104.2837359,-0.22139061300000001
Jalisco,2016-11-01,103.5254792,3.366113534
Jalisco,2016-12-01,95.78568276,-2.05739642
Jalisco,2017-01-01,91.51045155,-2.127295191
Jalisco,2017-02-01,96.77399061,3.06618015
Jalisco,2017-03-01,101.6483636,7.764154101
Jalisco,2017-04-01,94.7016543,-4.261517908
Jalisco,2017-05-01,100.3426399,1.040751777
Jalisco,2017-06-01,104.0514692,5.243572939
Jalisco,2017-07-01,98.39374249,1.120771473
Jalisco,2017-08-01,105.5399077,3.842539486
Jalisco,2017-09-01,105.0957524,4.100030945
Jalisco,2017-10-01,105.085505,0.768834361
Jalisco,2017-11-01,103.7944806,0.259840754
Jalisco,2017-12-01,102.6021505,7.11637433
Jalisco,2018-01-01,99.51744618,8.749814353
Jalisco,2018-02-01,96.99253252,0.225827112
Jalisco,2018-03-01,98.61264927,-2.986486137
Jalisco,2018-04-01,97.49408384,2.948659729
Jalisco,2018-05-01,100.4533053,0.110287585
Jalisco,2018-06-01,99.33283277,-4.534906064
Jalisco,2018-07-01,100.6964983,2.340347868
Jalisco,2018-08-01,104.1514743,-1.315552924
Jalisco,2018-09-01,99.50573465,-5.318975943
Jalisco,2018-10-01,104.1850569,-0.85687185
Jalisco,2018-11-01,100.3958766,-3.27435903
Jalisco,2018-12-01,98.6625092,-3.839725858
Jalisco,2019-01-01,100.1040257,0.589423822
Jalisco,2019-02-01,96.09568393,-0.924657356
Jalisco,2019-03-01,103.0037007,4.452827802
Jalisco,2019-04-01,101.4528187,4.0604873
Jalisco,2019-05-01,101.3520076,0.894646764
Jalisco,2019-06-01,97.95123026,-1.390882013
Jalisco,2019-07-01,101.4956225,0.793596761
Jalisco,2019-08-01,99.93711637,-4.046373775
Jalisco,2019-09-01,98.35969462,-1.151732648
Jalisco,2019-10-01,99.59076974,-4.409737185
Jalisco,2019-11-01,98.21503611,-2.172241141
Jalisco,2019-12-01,94.87669667,-3.837133836
Jalisco,2020-01-01,97.63140266,-2.470053559
Jalisco,2020-02-01,90.51521036,-5.807205215
Jalisco,2020-03-01,94.74182603,-8.020949393
Jalisco,2020-04-01,70.95310303,-30.06295545
Jalisco,2020-05-01,72.53197421,-28.43558214
Jalisco,2020-06-01,86.88013367,-11.30266211
Jalisco,2020-07-01,86.79871726,-14.4803341
Jalisco,2020-08-01,90.07631528,-9.867005829
Jalisco,2020-09-01,90.43779471,-8.054010277
Jalisco,2020-10-01,96.69518966,-2.907478359
Jalisco,2020-11-01,96.68442726,-1.558426196
Jalisco,2020-12-01,96.60604013,1.822727306
Jalisco,2021-01-01,94.52301,-3.183804163
Jalisco,2021-02-01,86.43122858,-4.511928725
Jalisco,2021-03-01,96.73956826,2.108616977
Jalisco,2021-04-01,92.68857573,30.63357593
Jalisco,2021-05-01,90.33203688,24.54098742
Jalisco,2021-06-01,89.53425297,3.054920824
Jalisco,2021-07-01,93.80497726,8.071847397
Jalisco,2021-08-01,96.95159661,7.632729332
Jalisco,2021-09-01,91.34029103,0.997919425
Jalisco,2021-10-01,95.14544611,-1.602710079
Jalisco,2021-11-01,97.34210192,0.680228119
Jalisco,2021-12-01,97.34804626,0.768074265
Jalisco,2022-01-01,94.24506352,-0.29405166
Jalisco,2022-02-01,97.35175507,12.63493145
Jalisco,2022-03-01,101.1644507,4.574015037
Jalisco,2022-04-01,96.95740862,4.605565313
Jalisco,2022-05-01,98.90714942,9.492880757
Jalisco,2022-06-01,98.82925048,10.38149893
Jalisco,2022-07-01,99.63911271,6.219430581
Jalisco,2022-08-01,106.4654158,9.812957684
Jalisco,2022-09-01,103.6354467,13.46082389
Jalisco,2022-10-01,104.6035075,9.940634906
Jalisco,2022-11-01,103.7427183,6.575383341
Jalisco,2022-12-01,108.6427648,11.6024091
Jalisco,2023-01-01,95.51057509,1.342788177
Jalisco,2023-02-01,97.03090343,-0.329579719
Jalisco,2023-03-01,104.742614,3.536976994
Jalisco,2023-04-01,97.98930458,1.064277577
Jalisco,2023-05-01,103.1387141,4.278320282
Jalisco,2023-06-01,100.1483246,1.334700101
Jalisco,2023-07-01,98.85309137,-0.788868259
Jalisco,2023-08-01,105.1520602,-1.233598314
Jalisco,2023-09-01,103.9392137,0.29311106
Jalisco,2023-10-01,109.1028025,4.30128496
Jalisco,2023-11-01,106.0365617,2.211088578
Jalisco,2023-12-01,103.5787091,-4.661199262
Jalisco,2024-01-01,94.01197214,-1.569044008
Jalisco,2024-02-01,98.08719185,1.088610314
Jalisco,2024-03-01,NA,NA
Jalisco,2024-04-01,NA,NA
Jalisco,2024-05-01,NA,NA
Jalisco,2024-06-01,NA,NA
Jalisco,2024-07-01,NA,NA
Jalisco,2024-08-01,NA,NA
Jalisco,2024-09-01,NA,NA
Jalisco,2024-10-01,NA,NA
Jalisco,2024-11-01,NA,NA
Jalisco,2024-12-01,NA,NA
México,2003-01-01,73.05327016,NA
México,2003-02-01,74.65135841,NA
México,2003-03-01,76.35158704,NA
México,2003-04-01,77.65086134,NA
México,2003-05-01,80.52059805,NA
México,2003-06-01,80.74241264,NA
México,2003-07-01,80.51410344,NA
México,2003-08-01,78.75701997,NA
México,2003-09-01,82.22946074,NA
México,2003-10-01,81.68741858,NA
México,2003-11-01,70.46925472,NA
México,2003-12-01,73.60593349,NA
México,2004-01-01,75.01594356,2.686633196
México,2004-02-01,78.56403536,5.241266923
México,2004-03-01,83.38571448,9.212811038
México,2004-04-01,78.99503956,1.731053843
México,2004-05-01,79.48695441,-1.283700897
México,2004-06-01,80.68484214,-0.071301434
México,2004-07-01,78.19973785,-2.874484709
México,2004-08-01,78.27586021,-0.610942063
México,2004-09-01,81.1754215,-1.281826773
México,2004-10-01,81.56171567,-0.153882836
México,2004-11-01,76.34704819,8.340933206
México,2004-12-01,78.23056283,6.282957249
México,2005-01-01,78.26673654,4.333469424
México,2005-02-01,79.72553488,1.478411227
México,2005-03-01,80.05389273,-3.995674517
México,2005-04-01,82.99466071,5.063129504
México,2005-05-01,83.02261302,4.448099232
México,2005-06-01,81.95323011,1.572027573
México,2005-07-01,78.48394916,0.363442791
México,2005-08-01,82.427878,5.304340041
México,2005-09-01,90.19623461,11.11273948
México,2005-10-01,84.30706879,3.365982561
México,2005-11-01,77.39878312,1.377571177
México,2005-12-01,75.34002423,-3.694896844
México,2006-01-01,79.95919149,2.162419217
México,2006-02-01,80.61336805,1.113612054
México,2006-03-01,89.33401215,11.59233999
México,2006-04-01,84.06675463,1.291762519
México,2006-05-01,89.6743774,8.011991116
México,2006-06-01,90.76834952,10.75628063
México,2006-07-01,82.05402036,4.548791484
México,2006-08-01,86.14877302,4.514122048
México,2006-09-01,85.61439213,-5.079860042
México,2006-10-01,87.64000218,3.953326137
México,2006-11-01,84.80928662,9.574444458
México,2006-12-01,80.91427654,7.398792831
México,2007-01-01,82.49951848,3.177029355
México,2007-02-01,80.45406466,-0.197614106
México,2007-03-01,89.06990755,-0.295637238
México,2007-04-01,84.34378996,0.329542073
México,2007-05-01,87.3474752,-2.594835084
México,2007-06-01,87.73388234,-3.343089513
México,2007-07-01,85.33390359,3.997224293
México,2007-08-01,87.88005151,2.009638021
México,2007-09-01,85.61535581,0.001125606
México,2007-10-01,89.24607801,1.832583054
México,2007-11-01,83.49420691,-1.550631726
México,2007-12-01,78.73849974,-2.688989996
México,2008-01-01,81.11128014,-1.682722957
México,2008-02-01,84.01152074,4.421723242
México,2008-03-01,82.52132043,-7.352188067
México,2008-04-01,90.58566968,7.400520798
México,2008-05-01,85.19557174,-2.463612658
México,2008-06-01,86.66810357,-1.214785829
México,2008-07-01,84.82878675,-0.59192984
México,2008-08-01,87.31185104,-0.64656365
México,2008-09-01,85.38742036,-0.266231968
México,2008-10-01,90.66781675,1.593054591
México,2008-11-01,80.25882375,-3.874979219
México,2008-12-01,74.58860308,-5.270479724
México,2009-01-01,73.7457785,-9.080736526
México,2009-02-01,72.01775425,-14.27633541
México,2009-03-01,78.51732754,-4.852070797
México,2009-04-01,77.81888828,-14.0935994
México,2009-05-01,73.82208473,-13.34985702
México,2009-06-01,76.39861426,-11.84921429
México,2009-07-01,78.73383621,-7.185002608
México,2009-08-01,77.58117125,-11.14474115
México,2009-09-01,79.77929652,-6.567857204
México,2009-10-01,84.07576701,-7.27055087
México,2009-11-01,77.65448376,-3.244926677
México,2009-12-01,76.93520647,3.146061588
México,2010-01-01,76.38709139,3.58164623
México,2010-02-01,75.68468365,5.091701955
México,2010-03-01,86.19606898,9.779677526
México,2010-04-01,83.23473601,6.959554226
México,2010-05-01,83.13851991,12.62011932
México,2010-06-01,86.918788609999993,13.77011147
México,2010-07-01,87.29134072,10.86890328
México,2010-08-01,87.44945733,12.71994985
México,2010-09-01,88.28986103,10.66763544
México,2010-10-01,89.72546836,6.719773786
México,2010-11-01,85.71332406,10.37781711
México,2010-12-01,83.30034637,8.273377291
México,2011-01-01,80.28153639,5.098302511
México,2011-02-01,81.65812245,7.892533208
México,2011-03-01,90.70056254,5.225868896
México,2011-04-01,85.58222342,2.820321817
México,2011-05-01,89.11171415,7.184629042
México,2011-06-01,92.59549978,6.531051864
México,2011-07-01,89.42876241,2.44860679
México,2011-08-01,91.17451239,4.259666296
México,2011-09-01,88.96800153,0.768084235
México,2011-10-01,91.55959657,2.044155624
México,2011-11-01,91.58787761,6.853722698
México,2011-12-01,85.85824561,3.070694605
México,2012-01-01,84.57940537,5.353496174
México,2012-02-01,84.77293858,3.814459652
México,2012-03-01,91.24936171,0.605066996
México,2012-04-01,85.11522524,-0.545671944
México,2012-05-01,89.80653709,0.779721205
México,2012-06-01,91.12413539,-1.589023646
México,2012-07-01,90.20951462,0.873043735
México,2012-08-01,91.05795164,-0.12784357
México,2012-09-01,91.08774258,2.382588129
México,2012-10-01,94.53534015,3.250061915
México,2012-11-01,90.09845608,-1.626221249
México,2012-12-01,83.16753109,-3.133903448
México,2013-01-01,87.18026376,3.075049278
México,2013-02-01,85.06972657,0.350097563
México,2013-03-01,84.99998983,-6.848674619
México,2013-04-01,90.73181882,6.598811862
México,2013-05-01,90.78582906,1.090446205
México,2013-06-01,89.48697814,-1.796623078
México,2013-07-01,90.85698933,0.717745475
México,2013-08-01,92.51750463,1.602883616
México,2013-09-01,88.5280136,-2.810179401
México,2013-10-01,94.39319113,-0.150366006
México,2013-11-01,89.2663085,-0.923598048
México,2013-12-01,84.22657809,1.273389977
México,2014-01-01,84.85469798,-2.667536988
México,2014-02-01,82.54223036,-2.971087732
México,2014-03-01,90.37171448,6.319676814
México,2014-04-01,89.36490744,-1.506540258
México,2014-05-01,93.32278075,2.794435784
México,2014-06-01,91.31187196,2.039284211
México,2014-07-01,88.77598323,-2.290419387
México,2014-08-01,87.32305623,-5.614557393
México,2014-09-01,87.85619758,-0.758873934
México,2014-10-01,93.39682139,-1.05555256
México,2014-11-01,87.48369414,-1.996962118
México,2014-12-01,85.76171883,1.822632199
México,2015-01-01,85.08234599,0.26827979
México,2015-02-01,84.26260082,2.084230645
México,2015-03-01,90.0171498,-0.39234033
México,2015-04-01,88.39642456,-1.083739593
México,2015-05-01,89.45462608,-4.144920074
México,2015-06-01,92.65993394,1.476327175
México,2015-07-01,94.5523591,6.506687577
México,2015-08-01,92.27737402,5.673550609
México,2015-09-01,94.28583141,7.318361147
México,2015-10-01,96.78950506,3.632547252
México,2015-11-01,93.24477232,6.585316547
México,2015-12-01,89.34266969,4.175465356
México,2016-01-01,86.4306808,1.584740991
México,2016-02-01,85.75312222,1.768900303
México,2016-03-01,86.68106118,-3.706058931
México,2016-04-01,89.20424048,0.913855874
México,2016-05-01,91.25042848,2.007500872
México,2016-06-01,96.874879,4.548832357
México,2016-07-01,91.42593156,-3.30655689
México,2016-08-01,94.47236351,2.378686554
México,2016-09-01,93.68646736,-0.635688355
México,2016-10-01,93.30484748,-3.600243199
México,2016-11-01,93.2116721,-0.035498203
México,2016-12-01,90.19895422,0.958427299
México,2017-01-01,92.18947657,6.662906874
México,2017-02-01,89.26451294,4.0947672
México,2017-03-01,97.54727565,12.53585769
México,2017-04-01,88.84632103,-0.40123591
México,2017-05-01,95.04790458,4.161598104
México,2017-06-01,99.79025599,3.009425168
México,2017-07-01,98.31641082,7.536679298
México,2017-08-01,105.2587421,11.41749629
México,2017-09-01,105.1777371,12.26566661
México,2017-10-01,112.7053771,20.79262778
México,2017-11-01,105.047315,12.6975975
México,2017-12-01,98.79122703,9.525911781
México,2018-01-01,98.44181969,6.782057295
México,2018-02-01,95.29345978,6.754024231
México,2018-03-01,100.0023036,2.516757075
México,2018-04-01,101.2347368,13.94364523
México,2018-05-01,104.3474567,9.784068479
México,2018-06-01,103.1136334,3.330362642
México,2018-07-01,103.5752797,5.348922748
México,2018-08-01,105.295162,0.034600359
México,2018-09-01,97.88092917,-6.937597381
México,2018-10-01,103.5821186,-8.094785455
México,2018-11-01,98.09238128,-6.620763001
México,2018-12-01,89.14071925,-9.768587827
México,2019-01-01,92.06881111,-6.473883358
México,2019-02-01,91.3902356,-4.096004262
México,2019-03-01,94.93754244,-5.064644498
México,2019-04-01,93.44934274,-7.690437431
México,2019-05-01,92.8937138,-10.97654243
México,2019-06-01,91.13299237,-11.61887194
México,2019-07-01,94.419927,-8.83932219
México,2019-08-01,96.38189063,-8.465034102
México,2019-09-01,88.84820584,-9.228277054
México,2019-10-01,91.00586473,-12.14133683
México,2019-11-01,92.79560246,-5.399786152
México,2019-12-01,85.73624636,-3.81921182
México,2020-01-01,90.45539486,-1.752402618
México,2020-02-01,88.47921951,-3.185259422
México,2020-03-01,91.69211195,-3.418490102
México,2020-04-01,68.20727487,-27.01149857
México,2020-05-01,63.63254201,-31.49962532
México,2020-06-01,76.19534311,-16.39104443
México,2020-07-01,83.99938703,-11.03637791
México,2020-08-01,79.43734593,-17.58063116
México,2020-09-01,86.79513669,-2.310760395
México,2020-10-01,94.04458172,3.339034254
México,2020-11-01,87.699977,-5.491235931
México,2020-12-01,88.70145036,3.458518565
México,2021-01-01,86.49002051,-4.383789765
México,2021-02-01,79.75323434,-9.862185968
México,2021-03-01,90.52409306,-1.273848831
México,2021-04-01,83.06586673,21.78446785
México,2021-05-01,84.3349299,32.53427765
México,2021-06-01,88.61096323,16.29446055
México,2021-07-01,87.97114594,4.728318924
México,2021-08-01,94.84239018,19.39269756
México,2021-09-01,93.18710737,7.364434145
México,2021-10-01,94.60515471,0.596071545
México,2021-11-01,92.56846314,5.551296946
México,2021-12-01,94.67218317,6.731268523
México,2022-01-01,86.28587554,-0.236032985
México,2022-02-01,86.66018822,8.660405979
México,2022-03-01,96.85616682,6.994904398
México,2022-04-01,85.9788668,3.506855686
México,2022-05-01,87.27686789,3.488397983
